device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds,_label,_is_slow_device
DEV-0098,ENGINEERING,2026/03/16 03:11:37 AM,ORD-000145,4070,FAB-C,AREA-3,SYS-BETA,11,7,27,20,4,16,12,2,6,5,1,5,3,118,7091,normal,False
DEV-0194,PRODUCTION,2026/03/24 10:01:48 AM,ORD-000146,7,FAB-C,AREA-3,SYS-BETA,7,6,21,13,4,14,9,1,4,2,1,3,2,1,67,normal,False
DEV-0139,ENGINEERING,2026/03/26 08:32:53 AM,ORD-000147,675,FAB-A,,SYS-GAMMA,5,6,27,15,3,17,11,1,6,1,2,4,3,16,965,normal,False
DEV-0008,STANDBY,2026/03/18 10:13:02 PM,ORD-000148,139,FAB-B,AREA-3,SYS-ALPHA,3,6,24,11,4,19,6,1,2,4,1,3,1,3,183,normal,False
DEV-0035,ENGINEERING,2026/03/18 08:24:46 PM,ORD-000149,511,FAB-C,AREA-1,SYS-GAMMA,14,16,31,23,12,23,15,2,3,4,2,5,4,34,2054,normal,True
DEV-0173,ENGINEERING,2026/03/11 02:25:23 AM,ORD-000150,438,FAB-A,AREA-3,SYS-BETA,2,7,19,10,4,10,7,2,6,2,1,3,1,12,722,normal,False
DEV-0161,STANDBY,2026/03/22 02:46:30 PM,ORD-000151,31,FAB-B,AREA-2,SYS-GAMMA,23,5,16,12,2,5,4,2,6,5,1,5,3,1,83,normal,False
DEV-0124,STANDBY,2026/03/30 01:29:52 PM,ORD-000152,50,FAB-A,AREA-2,SYS-ALPHA,4,6,20,17,3,15,9,2,3,5,1,2,3,1,64,normal,False
DEV-0140,ENGINEERING,2026/03/26 08:17:27 AM,ORD-000153,194,FAB-C,AREA-2,SYS-ALPHA,25,5,22,8,2,14,3,2,6,4,1,2,1,4,265,normal,False
DEV-0040,ENGINEERING,2026/03/27 08:23:30 PM,ORD-000154,50,FAB-C,AREA-1,SYS-ALPHA,23,4,24,8,2,15,5,1,5,2,1,4,1,1,83,normal,False
DEV-0166,PRODUCTION,2026/03/03 08:48:40 PM,ORD-000155,30,FAB-B,,SYS-GAMMA,15,7,19,10,3,11,5,2,5,3,2,3,2,1,75,normal,False
DEV-0113,PRODUCTION,2026/03/12 09:54:51 PM,ORD-000156,49,FAB-C,AREA-3,SYS-GAMMA,4,4,24,12,2,17,9,1,4,1,1,3,2,1,64,normal,False
DEV-0035,ENGINEERING,2026/03/07 06:19:03 PM,ORD-000157,258,FAB-C,AREA-1,SYS-GAMMA,7,11,25,14,8,18,9,2,4,3,1,3,2,11,667,normal,True
DEV-0157,PRODUCTION,2026/03/10 10:35:31 PM,ORD-000158,522,FAB-C,AREA-1,SYS-ALPHA,2,9,18,12,6,10,8,2,3,2,1,5,2,19,1142,normal,False
DEV-0153,ENGINEERING,2026/03/25 01:36:53 AM,ORD-000159,591,FAB-B,AREA-3,SYS-BETA,30,6,16,13,3,8,7,2,3,4,1,5,2,14,870,normal,False
DEV-0098,ENGINEERING,2026/03/27 03:00:49 AM,ORD-000160,36,FAB-C,AREA-3,SYS-BETA,17,6,24,8,3,13,4,2,7,2,1,4,2,1,77,normal,False
DEV-0197,PRODUCTION,2026/03/13 07:15:04 AM,ORD-000161,42,FAB-B,,SYS-ALPHA,13,7,15,11,5,11,9,1,2,1,1,2,1,1,73,normal,False
DEV-0196,PRODUCTION,2026/03/16 08:47:19 PM,ORD-000162,229,FAB-B,,SYS-ALPHA,40,7,26,10,4,16,7,1,5,1,2,5,2,6,400,normal,False
DEV-0162,PRODUCTION,2026/03/29 10:48:49 AM,ORD-000163,965,FAB-A,AREA-3,SYS-ALPHA,7,5,21,14,2,15,9,2,3,4,1,3,1,20,1207,normal,False
DEV-0014,STANDBY,2026/03/11 12:29:55 PM,ORD-000164,239,FAB-B,AREA-3,SYS-ALPHA,24,4,9,7,1,3,4,2,4,2,1,2,1,3,204,normal,False
DEV-0191,PRODUCTION,2026/03/22 06:38:50 PM,ORD-000165,575,FAB-C,AREA-2,SYS-BETA,6,6,17,15,2,9,9,2,3,2,2,5,4,14,846,normal,False
DEV-0116,ENGINEERING,2026/03/21 08:18:17 PM,ORD-000166,64,FAB-A,,SYS-GAMMA,3,4,18,8,2,9,5,1,5,2,1,4,1,1,63,normal,False
DEV-0003,ENGINEERING,2026/03/23 01:06:41 AM,ORD-000167,35,FAB-C,,SYS-ALPHA,8,4,12,12,2,6,5,1,4,4,1,2,3,1,68,normal,False
DEV-0063,,2026/03/28 03:29:53 PM,ORD-000168,234,FAB-A,AREA-2,SYS-BETA,13,5,26,9,3,18,5,1,4,3,1,4,1,4,253,normal,False
DEV-0017,ENGINEERING,2026/03/10 11:16:12 AM,ORD-000169,1886,FAB-C,AREA-2,SYS-ALPHA,86,8,22,12,6,13,8,1,4,3,1,5,1,62,3806,normal,False
DEV-0062,,2026/03/12 12:44:49 AM,ORD-000170,201,FAB-B,,SYS-ALPHA,1,15,27,17,13,17,14,1,5,2,1,5,1,12,721,normal,True
DEV-0168,,2026/03/30 07:27:40 AM,ORD-000171,238,FAB-B,AREA-1,SYS-BETA,3,5,17,10,2,7,6,2,5,2,1,5,2,4,243,normal,False
DEV-0011,STANDBY,2026/03/04 11:50:59 AM,ORD-000172,1918,FAB-C,AREA-2,SYS-GAMMA,12,4,26,15,1,14,7,2,7,5,1,5,3,31,1872,normal,False
DEV-0111,ENGINEERING,2026/03/11 10:52:04 AM,ORD-000173,433,FAB-B,,SYS-ALPHA,12,4,16,14,2,8,8,1,3,3,1,5,3,7,432,normal,False
DEV-0051,ENGINEERING,2026/03/04 09:04:25 PM,ORD-000174,42,FAB-C,,SYS-ALPHA,29,5,13,10,3,6,6,1,2,2,1,5,2,1,89,normal,False
DEV-0030,,2026/03/30 04:58:42 PM,ORD-000175,48,FAB-C,AREA-3,SYS-GAMMA,7,7,17,13,4,9,10,1,4,1,2,4,2,1,67,normal,False
DEV-0076,STANDBY,2026/03/25 02:02:54 PM,ORD-000176,16,FAB-B,AREA-3,SYS-ALPHA,1,3,21,14,1,16,9,1,2,4,1,3,1,1,61,normal,False
DEV-0033,STANDBY,2026/03/07 09:31:02 AM,ORD-000177,30,FAB-B,AREA-2,SYS-BETA,2,3,18,8,1,12,6,1,4,1,1,2,1,1,62,normal,False
DEV-0023,,2026/03/14 09:30:47 AM,ORD-000178,1849,FAB-A,AREA-3,SYS-ALPHA,1,4,10,12,1,3,9,2,5,2,1,2,1,30,1801,normal,False
DEV-0090,,2026/03/08 02:38:38 PM,ORD-000179,16,FAB-C,AREA-1,SYS-ALPHA,7,4,17,11,1,10,4,2,5,4,1,2,3,1,67,normal,False
DEV-0140,ENGINEERING,2026/03/17 12:29:35 AM,ORD-000180,72,FAB-C,AREA-2,SYS-ALPHA,5,7,16,19,5,9,12,1,4,4,1,3,3,2,125,normal,False
DEV-0182,STANDBY,2026/03/10 06:33:12 PM,ORD-000181,189,FAB-A,,SYS-GAMMA,7,3,22,12,1,12,7,1,5,3,1,5,2,2,127,normal,False
DEV-0199,STANDBY,2026/03/08 09:27:27 AM,ORD-000182,35,FAB-A,AREA-2,SYS-ALPHA,14,4,25,10,1,15,5,2,7,4,1,3,1,1,74,normal,False
DEV-0056,,2026/03/25 01:41:47 PM,ORD-000183,254,FAB-C,AREA-3,SYS-ALPHA,44,4,25,9,2,17,5,1,5,3,1,3,1,4,284,normal,False
DEV-0007,PRODUCTION,2026/03/16 05:47:49 AM,ORD-000184,660,FAB-A,,SYS-ALPHA,30,5,25,12,2,13,6,2,7,3,1,5,3,13,810,normal,False
DEV-0000,PRODUCTION,2026/03/22 03:05:18 PM,ORD-000185,207,FAB-C,AREA-1,SYS-GAMMA,211,6,18,10,4,10,6,2,4,3,1,4,1,5,391,user_burst,False
DEV-0134,,2026/03/05 06:24:18 PM,ORD-000186,1983,FAB-B,AREA-3,SYS-ALPHA,15,4,19,14,2,15,9,1,2,3,1,2,2,33,1995,normal,False
DEV-0166,PRODUCTION,2026/03/10 02:22:42 PM,ORD-000187,231,FAB-B,,SYS-GAMMA,4,6,20,12,3,8,6,2,7,4,1,5,2,5,304,normal,False
DEV-0179,ENGINEERING,2026/03/29 04:51:57 PM,ORD-000188,1400,FAB-C,,SYS-BETA,4,8,19,16,4,8,10,3,8,3,1,3,3,46,2764,normal,False
DEV-0042,,2026/03/12 04:15:36 AM,ORD-000189,390,FAB-C,AREA-2,SYS-BETA,1,6,13,14,3,5,8,2,5,5,1,3,1,9,541,normal,False
DEV-0012,PRODUCTION,2026/03/04 03:45:58 AM,ORD-000190,237,FAB-A,AREA-2,SYS-BETA,13,5,21,15,3,11,11,1,5,2,1,5,2,4,253,normal,False
DEV-0041,,2026/03/06 01:53:25 PM,ORD-000191,254,FAB-A,AREA-2,SYS-ALPHA,7,5,11,13,2,4,8,2,3,4,1,4,1,5,307,normal,False
DEV-0140,ENGINEERING,2026/03/28 03:50:58 AM,ORD-000192,1095,FAB-C,AREA-2,SYS-ALPHA,2,5,25,11,3,16,4,1,4,4,1,5,3,22,1322,normal,False
DEV-0178,PRODUCTION,2026/03/13 06:59:23 AM,ORD-000193,286,FAB-C,AREA-2,SYS-ALPHA,7,4,24,11,1,13,6,2,7,4,1,4,1,4,247,normal,False
DEV-0013,PRODUCTION,2026/03/20 06:06:36 PM,ORD-000194,159,FAB-A,AREA-1,SYS-BETA,122,5,23,15,1,16,9,2,3,4,2,4,2,3,258,user_burst,False
DEV-0120,STANDBY,2026/03/12 11:46:06 AM,ORD-000195,219,FAB-B,,SYS-BETA,41,3,20,11,1,13,8,1,4,1,1,3,2,2,161,normal,False
DEV-0119,STANDBY,2026/03/17 09:39:36 PM,ORD-000196,22,FAB-A,,SYS-GAMMA,1,4,14,8,1,5,3,2,7,2,1,2,3,1,61,normal,False
DEV-0133,,2026/03/22 07:50:23 PM,ORD-000197,187,FAB-C,,SYS-ALPHA,13,6,20,13,4,13,9,1,5,2,1,2,2,4,253,normal,False
DEV-0146,ENGINEERING,2026/03/25 08:01:58 PM,ORD-000198,935,FAB-B,AREA-2,SYS-BETA,1,6,24,14,2,16,10,2,4,2,2,4,2,23,1381,normal,False
DEV-0160,PRODUCTION,2026/03/18 03:20:03 AM,ORD-000199,43,FAB-C,AREA-2,SYS-BETA,8,6,23,11,4,17,6,1,4,3,1,2,2,1,68,normal,False
DEV-0003,ENGINEERING,2026/03/18 11:26:22 PM,ORD-000200,938,FAB-C,,SYS-ALPHA,24,6,16,16,4,7,11,1,6,4,1,3,1,23,1404,normal,False
DEV-0073,PRODUCTION,2026/03/02 12:51:00 PM,ORD-000201,1901,FAB-B,AREA-3,SYS-BETA,1,5,18,17,2,8,9,2,5,5,1,5,3,39,2341,normal,False
DEV-0155,PRODUCTION,2026/03/09 09:39:10 AM,ORD-000202,711,FAB-B,AREA-1,SYS-GAMMA,3,6,15,15,3,10,7,2,3,5,1,2,3,17,1023,normal,False
DEV-0125,PRODUCTION,2026/03/14 01:20:03 AM,ORD-000203,1701,FAB-A,AREA-2,SYS-BETA,16,7,16,14,4,8,9,2,3,3,1,5,2,49,2956,normal,False
DEV-0054,,2026/03/16 08:54:46 PM,ORD-000204,1416,FAB-B,,SYS-GAMMA,4,4,25,7,2,17,3,1,5,3,1,3,1,23,1384,normal,False
DEV-0049,PRODUCTION,2026/03/09 09:58:28 PM,ORD-000205,1205,FAB-A,AREA-3,SYS-ALPHA,1,5,9,15,1,3,9,2,3,3,2,3,3,25,1501,normal,False
DEV-0162,PRODUCTION,2026/03/15 01:03:21 PM,ORD-000206,1697,FAB-A,AREA-3,SYS-ALPHA,38,5,17,14,2,9,10,2,3,3,1,5,1,35,2138,normal,False
DEV-0176,,2026/03/07 02:20:30 PM,ORD-000207,6,FAB-A,AREA-3,SYS-BETA,26,6,16,12,3,7,7,2,6,2,1,3,3,1,86,normal,False
DEV-0199,STANDBY,2026/03/25 10:44:36 AM,ORD-000208,4794,FAB-A,AREA-2,SYS-ALPHA,3,6,12,12,4,8,7,1,2,4,1,2,1,119,7143,normal,False
DEV-0096,,2026/03/17 04:47:14 AM,ORD-000209,1470,FAB-C,AREA-2,SYS-ALPHA,5,8,24,16,5,14,10,2,5,3,1,5,3,49,2945,normal,False
DEV-0095,ENGINEERING,2026/03/09 04:16:30 PM,ORD-000210,202,FAB-C,AREA-1,SYS-BETA,5,6,21,10,3,9,5,2,7,4,1,5,1,5,305,normal,False
DEV-0166,PRODUCTION,2026/03/02 07:41:55 AM,ORD-000211,14,FAB-B,,SYS-GAMMA,1,7,17,17,3,5,10,2,7,3,2,5,4,1,61,normal,False
DEV-0107,STANDBY,2026/03/10 01:31:30 PM,ORD-000212,238,FAB-A,AREA-1,SYS-GAMMA,41,4,16,11,1,8,5,2,3,3,1,5,3,3,221,normal,False
DEV-0120,STANDBY,2026/03/23 11:16:59 PM,ORD-000213,21,FAB-B,,SYS-BETA,14,5,23,12,2,14,8,1,6,2,2,3,2,1,74,normal,False
DEV-0084,ENGINEERING,2026/03/19 12:30:57 AM,ORD-000214,199,FAB-B,AREA-3,SYS-GAMMA,8,6,28,11,4,19,6,1,4,4,1,5,1,4,248,normal,False
DEV-0174,ENGINEERING,2026/03/31 01:09:36 AM,ORD-000215,126,FAB-B,,SYS-BETA,5,3,24,6,1,16,4,1,5,1,1,3,1,1,65,normal,False
DEV-0036,STANDBY,2026/03/01 12:34:40 PM,ORD-000216,233,FAB-C,AREA-2,SYS-ALPHA,1,3,16,10,1,10,7,1,3,1,1,3,2,2,121,normal,False
DEV-0125,PRODUCTION,2026/03/13 04:43:28 AM,ORD-000217,390,FAB-A,AREA-2,SYS-BETA,44,7,25,18,4,16,11,2,4,5,1,5,2,11,704,normal,False
DEV-0095,ENGINEERING,2026/03/11 09:14:09 PM,ORD-000218,1913,FAB-C,AREA-1,SYS-BETA,43,7,14,9,2,4,3,3,6,4,2,4,2,55,3343,normal,False
DEV-0011,STANDBY,2026/03/07 05:28:48 AM,ORD-000219,23,FAB-C,AREA-2,SYS-GAMMA,10,5,20,11,2,10,5,2,6,4,1,4,2,1,70,normal,False
DEV-0103,ENGINEERING,2026/03/21 06:36:39 AM,ORD-000220,19,FAB-B,AREA-3,SYS-BETA,3,5,22,7,2,15,3,2,4,3,1,3,1,1,63,normal,False
DEV-0012,PRODUCTION,2026/03/17 10:25:24 PM,ORD-000221,62,FAB-A,AREA-2,SYS-BETA,52,7,14,10,5,7,7,1,2,1,1,5,2,1,112,normal,False
DEV-0177,STANDBY,2026/03/05 02:23:33 PM,ORD-000222,309,FAB-B,AREA-3,SYS-GAMMA,17,5,23,12,2,14,4,2,5,5,1,4,3,6,377,normal,False
DEV-0029,PRODUCTION,2026/03/10 05:03:14 AM,ORD-000223,809,FAB-B,,SYS-GAMMA,11,8,26,15,5,19,10,1,3,2,2,4,3,26,1571,normal,False
DEV-0053,PRODUCTION,2026/03/21 01:14:55 PM,ORD-000224,792,FAB-C,,SYS-BETA,1,5,11,7,3,5,4,1,4,2,1,2,1,16,961,normal,False
DEV-0025,,2026/03/06 05:13:48 PM,ORD-000225,1659,FAB-C,,SYS-BETA,12,5,17,13,2,8,7,2,4,5,1,5,1,34,2052,normal,False
DEV-0173,ENGINEERING,2026/03/06 10:43:15 AM,ORD-000226,239,FAB-A,AREA-3,SYS-BETA,6,4,21,5,1,16,2,2,3,2,1,2,1,3,186,normal,False
DEV-0023,,2026/03/22 06:33:51 AM,ORD-000227,137,FAB-A,AREA-3,SYS-ALPHA,3,4,18,12,2,10,9,1,3,1,1,5,2,2,123,normal,False
DEV-0042,,2026/03/06 05:48:13 PM,ORD-000228,49,FAB-C,AREA-2,SYS-BETA,28,4,12,14,1,4,8,1,2,2,2,6,4,1,88,normal,False
DEV-0186,ENGINEERING,2026/03/21 04:11:33 AM,ORD-000229,2535,FAB-A,AREA-2,SYS-BETA,6,8,19,18,4,7,11,2,6,5,2,6,2,84,5046,normal,False
DEV-0134,,2026/03/08 05:58:26 PM,ORD-000230,890,FAB-B,AREA-3,SYS-ALPHA,4,6,24,14,3,15,9,2,7,3,1,2,2,22,1324,normal,False
DEV-0142,,2026/03/03 09:21:05 PM,ORD-000231,1627,FAB-B,AREA-1,SYS-ALPHA,30,7,24,11,4,16,7,2,3,2,1,5,2,47,2850,normal,False
DEV-0071,ENGINEERING,2026/03/18 06:54:58 PM,ORD-000232,19,FAB-B,AREA-1,SYS-GAMMA,17,8,22,16,5,13,9,2,7,5,1,2,2,1,77,normal,False
DEV-0190,ENGINEERING,2026/03/20 04:23:43 PM,ORD-000233,405,FAB-B,AREA-2,SYS-BETA,31,5,12,11,2,4,3,2,6,5,1,2,3,8,511,normal,False
DEV-0167,STANDBY,2026/03/19 07:10:25 PM,ORD-000234,649,FAB-A,AREA-3,SYS-ALPHA,6,5,27,10,3,18,7,1,4,1,1,5,2,13,786,normal,False
DEV-0194,PRODUCTION,2026/03/28 09:14:27 AM,ORD-000235,302,FAB-C,AREA-3,SYS-BETA,10,6,27,15,3,18,8,2,5,4,1,4,3,7,430,normal,False
DEV-0190,ENGINEERING,2026/03/24 08:39:24 PM,ORD-000236,409,FAB-B,AREA-2,SYS-BETA,14,5,17,8,1,6,3,2,5,3,2,6,2,8,494,normal,False
DEV-0172,,2026/03/02 08:03:07 PM,ORD-000237,247,FAB-C,AREA-3,SYS-BETA,1,7,27,13,3,15,6,2,6,5,2,6,2,7,421,normal,False
DEV-0123,STANDBY,2026/03/19 11:15:41 AM,ORD-000238,1799,FAB-A,AREA-2,SYS-GAMMA,49,4,20,9,1,14,4,2,4,3,1,2,2,29,1789,normal,False
DEV-0177,STANDBY,2026/03/22 06:11:45 PM,ORD-000239,580,FAB-B,AREA-3,SYS-GAMMA,1,7,19,17,4,10,12,2,6,4,1,3,1,16,961,normal,False
DEV-0179,ENGINEERING,2026/03/21 08:49:57 PM,ORD-000240,130,FAB-C,,SYS-BETA,1,6,19,13,4,9,8,1,6,2,1,4,3,3,181,normal,False
DEV-0177,STANDBY,2026/03/17 01:42:54 AM,ORD-000241,418,FAB-B,AREA-3,SYS-GAMMA,30,5,22,16,2,13,9,2,5,5,1,4,2,8,510,normal,False
DEV-0171,STANDBY,2026/03/10 07:20:24 AM,ORD-000242,22,FAB-C,,SYS-BETA,21,3,19,10,1,13,6,1,3,3,1,3,1,1,81,normal,False
DEV-0172,,2026/03/30 02:46:53 AM,ORD-000243,529,FAB-C,AREA-3,SYS-BETA,8,4,15,13,1,6,6,2,7,5,1,2,2,8,488,normal,False
DEV-0141,,2026/03/19 02:25:28 PM,ORD-000244,21,FAB-B,AREA-3,SYS-GAMMA,2,8,28,17,4,19,8,2,4,5,2,5,4,1,62,normal,False
DEV-0174,ENGINEERING,2026/03/04 10:02:55 PM,ORD-000245,16,FAB-B,,SYS-BETA,4,6,23,8,3,11,4,2,7,2,1,5,2,1,64,normal,False
DEV-0084,ENGINEERING,2026/03/21 01:43:30 AM,ORD-000246,289,FAB-B,AREA-3,SYS-GAMMA,8,7,14,15,5,9,11,1,3,1,1,2,3,8,488,normal,False
DEV-0081,STANDBY,2026/03/04 04:44:06 AM,ORD-000247,294,FAB-C,AREA-1,SYS-GAMMA,3,4,24,9,1,15,4,1,3,1,2,6,4,4,243,normal,False
DEV-0084,ENGINEERING,2026/03/08 09:40:58 AM,ORD-000248,125,FAB-B,AREA-3,SYS-GAMMA,29,5,18,11,2,12,3,2,4,5,1,2,3,2,149,normal,False
DEV-0082,STANDBY,2026/03/12 09:47:46 AM,ORD-000249,253,FAB-C,AREA-1,SYS-ALPHA,22,5,13,15,3,9,8,1,2,4,1,2,3,5,322,normal,False
DEV-0011,STANDBY,2026/03/24 09:30:55 AM,ORD-000250,46,FAB-C,AREA-2,SYS-GAMMA,21,6,19,10,3,13,5,1,3,3,2,3,2,1,81,normal,False
DEV-0054,,2026/03/02 02:39:22 AM,ORD-000251,1434,FAB-B,,SYS-GAMMA,9,5,17,15,1,11,8,2,3,3,2,3,4,29,1749,normal,False
DEV-0018,,2026/03/20 07:45:53 AM,ORD-000252,21,FAB-B,AREA-3,SYS-GAMMA,3,4,23,9,2,13,6,1,6,1,1,4,2,1,63,normal,False
DEV-0164,ENGINEERING,2026/03/25 01:09:59 AM,ORD-000253,364,FAB-A,AREA-2,SYS-ALPHA,23,5,26,9,2,15,4,2,7,2,1,4,3,7,443,normal,False
DEV-0195,,2026/03/25 10:16:13 AM,ORD-000254,1390,FAB-B,AREA-3,SYS-ALPHA,1,4,19,7,1,10,4,1,5,1,2,4,2,23,1381,normal,False
DEV-0186,ENGINEERING,2026/03/17 10:59:21 AM,ORD-000255,311,FAB-A,AREA-2,SYS-BETA,5,6,15,10,4,7,5,1,6,2,1,2,3,7,425,normal,False
DEV-0191,PRODUCTION,2026/03/26 12:41:59 PM,ORD-000256,652,FAB-C,AREA-2,SYS-BETA,22,4,20,10,2,14,5,1,3,4,1,3,1,10,622,normal,False
DEV-0192,PRODUCTION,2026/03/18 11:21:49 PM,ORD-000257,1562,FAB-A,AREA-3,SYS-GAMMA,64,4,17,6,2,8,4,1,5,1,1,4,1,26,1624,normal,False
DEV-0171,STANDBY,2026/03/21 04:33:51 AM,ORD-000258,402,FAB-C,,SYS-BETA,14,8,20,15,5,10,11,2,5,2,1,5,2,13,794,normal,False
DEV-0109,PRODUCTION,2026/03/23 08:28:10 AM,ORD-000259,25,FAB-B,AREA-2,SYS-BETA,6,4,22,13,1,14,8,2,4,3,1,4,2,1,66,normal,False
DEV-0091,PRODUCTION,2026/03/07 07:35:37 AM,ORD-000260,798,FAB-C,AREA-2,SYS-GAMMA,12,6,18,8,3,7,5,2,7,2,1,4,1,19,1152,normal,False
DEV-0129,PRODUCTION,2026/03/28 12:38:08 AM,ORD-000261,895,FAB-A,,SYS-ALPHA,1,7,27,16,5,19,9,1,6,4,1,2,3,26,1561,normal,False
DEV-0038,STANDBY,2026/03/01 07:20:21 PM,ORD-000262,107,FAB-B,AREA-1,SYS-ALPHA,1,6,16,17,3,7,11,2,7,4,1,2,2,2,121,normal,False
DEV-0193,ENGINEERING,2026/03/16 11:27:36 AM,ORD-000263,164,FAB-C,,SYS-ALPHA,278,7,24,12,6,15,7,2,4,3,1,5,2,4,343,user_burst,False
DEV-0010,PRODUCTION,2026/03/11 02:46:59 AM,ORD-000264,830,FAB-C,AREA-3,SYS-GAMMA,1,7,20,18,4,13,12,2,5,5,1,2,1,24,1441,normal,False
DEV-0067,PRODUCTION,2026/03/26 07:24:30 AM,ORD-000265,195,FAB-C,AREA-3,SYS-ALPHA,15,8,25,20,5,17,12,2,4,5,1,4,3,6,375,normal,False
DEV-0057,ENGINEERING,2026/03/03 03:59:07 PM,ORD-000266,140,FAB-A,AREA-2,SYS-GAMMA,1,21,37,26,19,30,20,1,4,4,1,3,2,12,721,normal,True
DEV-0183,ENGINEERING,2026/03/15 05:20:02 PM,ORD-000267,976,FAB-B,AREA-3,SYS-BETA,10,8,25,18,5,19,11,2,4,5,1,2,2,32,1930,normal,False
DEV-0105,,2026/03/28 11:05:05 PM,ORD-000268,7,FAB-C,AREA-3,SYS-ALPHA,3,5,13,7,3,7,4,1,3,2,1,3,1,1,63,normal,False
DEV-0184,STANDBY,2026/03/13 05:28:43 PM,ORD-000269,590,FAB-B,AREA-3,SYS-BETA,1,5,19,14,2,11,10,2,3,3,1,5,1,12,721,normal,False
DEV-0196,PRODUCTION,2026/03/08 06:14:25 AM,ORD-000270,47,FAB-B,,SYS-ALPHA,30,7,20,17,4,8,10,2,7,4,1,5,3,1,90,normal,False
DEV-0129,PRODUCTION,2026/03/05 12:21:36 AM,ORD-000271,453,FAB-A,,SYS-ALPHA,6,6,16,16,3,7,11,1,6,1,2,3,4,11,666,normal,False
DEV-0154,,2026/03/15 10:23:01 PM,ORD-000272,50,FAB-B,,SYS-BETA,8,7,22,11,5,12,6,1,5,4,1,5,1,1,68,normal,False
DEV-0178,PRODUCTION,2026/03/17 02:03:12 PM,ORD-000273,158,FAB-C,AREA-2,SYS-ALPHA,13,8,20,15,5,14,9,1,3,3,2,3,3,5,313,normal,False
DEV-0190,ENGINEERING,2026/03/25 11:55:35 AM,ORD-000274,891,FAB-B,AREA-2,SYS-BETA,19,4,23,7,1,11,2,2,7,2,1,5,3,14,859,normal,False
DEV-0066,ENGINEERING,2026/03/24 11:50:43 PM,ORD-000275,1433,FAB-B,AREA-2,SYS-ALPHA,10,5,25,12,3,14,8,1,6,3,1,5,1,29,1750,normal,False
DEV-0142,,2026/03/08 09:33:40 AM,ORD-000276,128,FAB-B,AREA-1,SYS-ALPHA,8,5,26,16,3,17,10,1,6,3,1,3,3,2,128,normal,False
DEV-0086,STANDBY,2026/03/19 12:42:48 AM,ORD-000277,928,FAB-C,,SYS-BETA,7,5,15,7,1,9,2,2,3,3,2,3,2,19,1147,normal,False
DEV-0094,PRODUCTION,2026/03/14 04:37:00 PM,ORD-000278,7,FAB-B,AREA-2,SYS-GAMMA,22,4,20,12,2,13,7,1,5,4,1,2,1,1,82,normal,False
DEV-0008,STANDBY,2026/03/01 03:57:51 PM,ORD-000279,822,FAB-B,AREA-3,SYS-ALPHA,26,4,21,9,1,12,4,2,7,3,1,2,2,13,806,normal,False
DEV-0199,STANDBY,2026/03/28 06:14:55 PM,ORD-000280,221,FAB-A,AREA-2,SYS-ALPHA,14,5,21,14,3,14,7,1,5,4,1,2,3,4,254,normal,False
DEV-0088,PRODUCTION,2026/03/16 01:05:05 PM,ORD-000281,3132,FAB-A,AREA-3,SYS-ALPHA,9,6,18,15,3,12,10,2,4,3,1,2,2,78,4689,normal,False
DEV-0087,PRODUCTION,2026/03/24 01:19:17 PM,ORD-000282,1822,FAB-A,,SYS-BETA,13,5,24,13,3,13,8,1,6,3,1,5,2,37,2233,normal,False
DEV-0150,PRODUCTION,2026/03/25 12:20:49 AM,ORD-000283,1493,FAB-B,AREA-1,SYS-ALPHA,1,6,12,17,4,7,11,1,2,3,1,3,3,37,2221,normal,False
DEV-0137,STANDBY,2026/03/06 05:59:20 PM,ORD-000284,21,FAB-A,AREA-3,SYS-BETA,1,3,11,12,1,4,8,1,3,3,1,4,1,1,61,normal,False
DEV-0191,PRODUCTION,2026/03/26 02:35:07 PM,ORD-000285,494,FAB-C,AREA-2,SYS-BETA,10,7,19,12,4,9,8,2,6,3,1,4,1,14,850,normal,False
DEV-0199,STANDBY,2026/03/16 01:51:16 PM,ORD-000286,10,FAB-A,AREA-2,SYS-ALPHA,9,9,31,11,7,21,8,1,5,1,1,5,2,1,69,normal,False
DEV-0195,,2026/03/15 06:09:22 PM,ORD-000287,1286,FAB-B,AREA-3,SYS-ALPHA,1,7,26,13,4,18,7,2,6,3,1,2,3,37,2221,normal,False
DEV-0100,PRODUCTION,2026/03/12 11:06:30 PM,ORD-000288,1794,FAB-B,AREA-1,SYS-BETA,1466,6,14,19,2,5,10,2,4,5,2,5,4,44,4106,queue_stuck,False
DEV-0067,PRODUCTION,2026/03/22 01:08:29 PM,ORD-000289,35,FAB-C,AREA-3,SYS-ALPHA,2,6,22,12,4,11,7,1,6,3,1,5,2,1,62,normal,False
DEV-0071,ENGINEERING,2026/03/27 05:40:28 AM,ORD-000290,196,FAB-B,AREA-1,SYS-GAMMA,43,8,28,11,6,21,8,1,3,2,1,4,1,6,403,normal,False
