device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds,_label,_is_slow_device
DEV-0688,TYP-009,2026-03-06 20:14:00.158554,ORD-000146,169,FAB-C,AREA-3,SYS-ALPHA,6,5,19,17,2,9,10,2,6,5,1,4,2,3,186,normal,False
DEV-1725,SER-019,2026-03-18 01:12:48.511929,ORD-000147,189,FAB-C,AREA-2,SYS-BETA,33,6,13,10,2,7,4,3,4,5,1,2,1,4,273,normal,False
DEV-0512,SER-019,2026-03-09 14:08:37.115588,ORD-000148,258,FAB-B,,SYS-GAMMA,5,4,23,8,1,14,4,2,5,3,1,4,1,4,245,normal,False
DEV-1551,SER-047,2026-03-08 04:30:05.299175,ORD-000149,783,FAB-A,AREA-1,SYS-GAMMA,21,4,26,12,2,17,9,1,6,2,1,3,1,13,801,normal,False
DEV-1131,MDL-007,2026-03-14 14:35:58.963325,ORD-000150,772,FAB-B,AREA-2,SYS-GAMMA,25,3,17,9,1,8,5,1,4,1,1,5,3,9,565,normal,False
DEV-0625,SER-044,2026-03-13 12:25:25.856145,ORD-000151,1009,FAB-A,AREA-1,SYS-GAMMA,3,7,22,14,4,11,8,2,6,4,1,5,2,29,1743,normal,False
DEV-0667,SER-017,2026-03-13 00:51:09.036740,ORD-000152,195,FAB-A,AREA-2,SYS-GAMMA,15,8,17,16,5,9,11,2,3,3,1,5,2,6,375,normal,False
DEV-0924,MDL-016,2026-03-02 04:58:56.226375,ORD-000153,611,FAB-A,,SYS-ALPHA,3,5,10,11,3,6,6,1,2,2,1,2,3,12,723,normal,False
DEV-0790,EQP-035,2026-03-28 07:50:04.576375,ORD-000154,19,FAB-A,AREA-1,SYS-GAMMA,7,5,20,8,2,11,3,142,565,2,1,4,3,1,627,db_lock,False
DEV-1521,SER-019,2026-03-29 22:25:35.784514,ORD-000155,18,FAB-B,AREA-2,SYS-GAMMA,10,4,16,12,2,8,9,1,3,2,1,5,1,1,70,normal,False
DEV-1402,EQP-026,2026-03-17 12:02:21.218574,ORD-000156,101,FAB-C,AREA-2,SYS-GAMMA,30,7,21,12,4,13,6,2,3,3,1,5,3,2,150,normal,False
DEV-1509,TYP-001,2026-03-26 17:54:42.562667,ORD-000157,46,FAB-B,AREA-3,SYS-GAMMA,18,6,27,15,3,16,8,2,6,4,1,5,3,1,78,normal,False
DEV-1265,TYP-013,2026-03-08 17:24:41.857175,ORD-000158,768,FAB-B,,SYS-ALPHA,13,5,26,10,2,15,4,2,6,3,1,5,3,16,973,normal,False
DEV-1876,SER-019,2026-03-16 11:37:32.686880,ORD-000159,18,FAB-B,,SYS-GAMMA,62,8,29,13,6,20,8,1,5,4,1,4,1,1,122,normal,False
DEV-0337,TYP-042,2026-03-13 10:10:06.502675,ORD-000160,37,FAB-A,,SYS-GAMMA,7,4,11,10,2,4,4,1,2,4,1,5,2,1,67,normal,False
DEV-0279,,2026-03-22 21:16:02.233165,ORD-000161,241,FAB-B,AREA-1,SYS-GAMMA,11,4,18,11,2,11,4,1,5,4,1,2,3,4,251,normal,False
DEV-0571,,2026-03-06 11:16:56.211973,ORD-000162,474,FAB-C,AREA-3,SYS-ALPHA,6,7,13,14,5,9,10,1,2,1,1,2,3,13,786,normal,False
DEV-0364,EQP-010,2026-03-14 17:44:26.071495,ORD-000163,7,FAB-A,AREA-2,SYS-BETA,2,4,19,7,2,11,3,1,6,2,1,2,2,1,62,normal,False
DEV-0772,EQP-050,2026-03-11 15:04:25.661657,ORD-000164,555,FAB-A,AREA-2,SYS-GAMMA,71,7,16,11,6,9,6,1,4,2,2,3,3,16,1258,user_burst,False
DEV-1632,EQP-010,2026-03-20 11:29:08.284096,ORD-000165,980,FAB-B,AREA-1,SYS-ALPHA,1,4,9,13,1,3,8,2,4,3,1,2,2,16,961,normal,False
DEV-0809,EQP-010,2026-03-01 19:56:34.759397,ORD-000166,1123,FAB-B,AREA-3,SYS-BETA,1943,4,12,11,1,4,7,1,3,2,2,5,2,18,3023,queue_stuck,False
DEV-1277,TYP-011,2026-03-31 06:46:45.968450,ORD-000167,67,FAB-B,,SYS-ALPHA,1,4,13,17,1,7,9,2,4,5,1,2,3,1,61,normal,False
DEV-1964,TYP-011,2026-03-11 07:33:00.067719,ORD-000168,25,FAB-C,AREA-1,SYS-ALPHA,34,4,18,10,2,9,5,1,5,2,1,4,3,1,94,normal,False
DEV-0476,TYP-042,2026-03-24 00:29:37.661788,ORD-000169,230,FAB-B,AREA-2,SYS-ALPHA,12,12,27,15,10,21,12,1,2,2,1,4,1,11,672,normal,True
DEV-0767,SER-006,2026-03-29 19:04:44.520258,ORD-000170,101,FAB-A,,SYS-BETA,8,4,13,10,1,6,2,2,4,5,1,3,3,1,68,normal,False
DEV-1557,SER-047,2026-03-02 22:18:16.020485,ORD-000171,31,FAB-B,AREA-3,SYS-GAMMA,29,4,15,10,2,7,8,1,4,1,1,4,1,1,89,normal,False
DEV-1641,MDL-031,2026-03-02 22:41:31.150720,ORD-000172,527,FAB-C,AREA-2,SYS-GAMMA,4,7,24,17,5,15,11,1,6,4,1,3,2,15,904,normal,False
DEV-1921,TYP-013,2026-03-06 08:55:09.651209,ORD-000173,10,FAB-B,,SYS-ALPHA,1,4,15,9,1,6,3,2,4,3,1,5,3,1,61,normal,False
DEV-1240,,2026-03-30 12:44:39.099155,ORD-000174,23,FAB-A,AREA-2,SYS-BETA,16,5,25,13,3,15,7,1,6,4,1,4,2,1,76,normal,False
DEV-1505,SER-017,2026-03-29 03:32:51.208592,ORD-000175,89,FAB-A,AREA-3,SYS-ALPHA,1,7,29,14,4,18,11,2,6,2,1,5,1,2,121,normal,False
DEV-1488,SER-047,2026-03-03 16:53:47.749404,ORD-000176,29,FAB-A,AREA-3,SYS-GAMMA,29,6,23,15,4,13,9,1,5,3,1,5,3,1,89,normal,False
DEV-0026,SER-030,2026-03-16 06:32:08.663228,ORD-000177,1747,FAB-C,AREA-3,SYS-GAMMA,5,5,20,17,1,9,8,2,5,5,2,6,4,36,2165,normal,False
DEV-0837,TYP-012,2026-03-24 14:04:15.918358,ORD-000178,1943,FAB-B,,SYS-GAMMA,33,6,20,13,4,15,7,1,2,4,1,3,2,48,2913,normal,False
DEV-0754,SER-047,2026-03-12 03:13:19.564343,ORD-000179,966,FAB-A,AREA-3,SYS-ALPHA,281,6,25,14,6,17,8,1,5,4,1,3,2,24,1888,user_burst,False
DEV-1363,MDL-008,2026-03-30 00:24:17.361634,ORD-000180,567,FAB-B,,SYS-BETA,7,7,27,13,5,17,8,1,6,4,1,4,1,16,967,normal,False
DEV-1877,EQP-021,2026-03-08 23:51:24.175682,ORD-000181,230,FAB-C,AREA-1,SYS-ALPHA,21,6,25,10,4,14,8,1,6,1,1,5,1,5,321,normal,False
DEV-1348,EQP-043,2026-03-25 09:41:23.885845,ORD-000182,1600,FAB-A,AREA-3,SYS-BETA,24,4,22,11,2,16,4,1,4,4,1,2,3,26,1584,normal,False
DEV-1431,EQP-049,2026-03-09 23:07:35.669848,ORD-000183,93,FAB-B,,SYS-GAMMA,15,4,15,8,2,5,4,1,5,1,1,5,3,1,75,normal,False
DEV-0381,SER-037,2026-03-07 02:47:29.235850,ORD-000184,502,FAB-C,AREA-2,SYS-ALPHA,27,6,24,11,3,13,5,2,6,3,1,5,3,12,747,normal,False
DEV-1847,EQP-034,2026-03-05 04:45:20.880079,ORD-000185,1451,FAB-A,AREA-1,SYS-ALPHA,1,3,24,7,1,16,4,1,6,1,1,2,2,18,1081,normal,False
DEV-0480,SER-017,2026-03-31 05:05:33.285507,ORD-000186,222,FAB-A,AREA-2,SYS-GAMMA,12,6,10,13,3,5,8,2,3,2,1,2,3,5,312,normal,False
DEV-1970,MDL-008,2026-03-11 20:06:51.905841,ORD-000187,797,FAB-A,AREA-2,SYS-GAMMA,13,4,22,14,1,12,8,2,6,4,1,4,2,13,793,normal,False
DEV-0739,SER-015,2026-03-22 07:37:58.855132,ORD-000188,687,FAB-B,AREA-1,SYS-GAMMA,36,3,16,9,1,8,7,1,6,1,1,2,1,8,516,normal,False
DEV-1779,EQP-035,2026-03-30 16:45:12.546996,ORD-000189,293,FAB-B,,SYS-GAMMA,2,5,20,17,2,11,10,2,4,4,1,5,3,6,362,normal,False
DEV-0034,SER-024,2026-03-03 13:12:18.424247,ORD-000190,346,FAB-A,AREA-1,SYS-GAMMA,13,3,15,16,1,6,9,1,4,4,1,5,3,4,253,normal,False
DEV-1755,,2026-03-25 03:52:14.425495,ORD-000191,402,FAB-B,AREA-1,SYS-GAMMA,19,5,22,13,3,14,7,1,5,3,1,3,3,8,499,normal,False
DEV-1019,SER-046,2026-03-08 17:42:27.633630,ORD-000192,608,FAB-C,,SYS-GAMMA,9,6,16,18,3,7,11,2,7,5,1,2,2,15,909,normal,False
DEV-0890,MDL-038,2026-03-16 00:20:08.265510,ORD-000193,2119,FAB-A,,SYS-ALPHA,1,6,18,15,3,11,8,2,4,4,1,3,3,52,3121,normal,False
DEV-0278,MDL-003,2026-03-19 08:48:51.398278,ORD-000194,1648,FAB-A,AREA-3,SYS-ALPHA,1,7,27,15,2,16,8,3,7,3,2,4,4,48,2881,normal,False
DEV-0781,MDL-022,2026-03-03 23:52:37.226456,ORD-000195,875,FAB-C,,SYS-BETA,1,5,15,12,3,8,8,1,5,2,1,2,2,18,1081,normal,False
DEV-1524,TYP-014,2026-03-10 15:58:45.693875,ORD-000196,1586,FAB-B,,SYS-BETA,10,7,29,16,5,20,11,1,4,2,1,5,3,46,2770,normal,False
DEV-1579,TYP-005,2026-03-10 20:53:46.787154,ORD-000197,223,FAB-B,AREA-1,SYS-ALPHA,24,3,9,13,1,4,8,1,3,2,1,2,3,2,144,normal,False
DEV-0448,MDL-039,2026-03-22 01:14:13.789677,ORD-000198,166,FAB-C,AREA-1,SYS-BETA,13,4,13,8,2,6,3,1,3,3,1,4,2,2,133,normal,False
DEV-0441,SER-024,2026-03-23 18:00:41.855791,ORD-000199,230,FAB-B,,SYS-BETA,3,7,27,15,4,18,10,2,6,2,1,3,3,6,363,normal,False
DEV-0107,TYP-011,2026-03-06 09:00:18.177166,ORD-000200,1794,FAB-C,AREA-1,SYS-BETA,19,7,25,19,4,17,11,2,4,5,1,4,3,52,3139,normal,False
DEV-0713,SER-017,2026-03-24 00:45:53.869043,ORD-000201,700,FAB-B,,SYS-BETA,4,4,15,10,1,7,5,2,3,4,1,5,1,11,664,normal,False
DEV-1740,,2026-03-28 10:00:38.518228,ORD-000202,1311,FAB-A,AREA-2,SYS-GAMMA,65,6,25,12,3,14,6,2,6,3,1,5,3,32,1985,normal,False
DEV-0741,EQP-026,2026-03-30 22:34:14.212855,ORD-000203,889,FAB-B,,SYS-GAMMA,37,5,16,13,3,11,10,1,2,2,1,3,1,18,1117,normal,False
DEV-1055,,2026-03-13 06:01:05.825123,ORD-000204,907,FAB-A,AREA-3,SYS-BETA,53,6,24,14,4,16,11,1,5,2,1,3,1,22,1373,normal,False
DEV-1588,MDL-039,2026-03-12 15:41:17.005812,ORD-000205,986,FAB-B,AREA-3,SYS-BETA,5,4,23,16,1,16,8,2,3,5,1,4,3,16,965,normal,False
DEV-1001,SER-015,2026-03-25 08:30:37.014712,ORD-000206,821,FAB-A,AREA-3,SYS-ALPHA,1,6,22,16,2,13,10,2,4,2,2,5,4,20,1201,normal,False
DEV-1170,EQP-027,2026-03-25 02:48:39.107060,ORD-000207,25,FAB-C,AREA-1,SYS-GAMMA,1,5,18,9,3,11,4,1,2,2,1,5,3,1,61,normal,False
DEV-1714,SER-030,2026-03-01 10:35:47.370616,ORD-000208,232,FAB-B,,SYS-GAMMA,23,4,19,9,1,13,3,2,3,3,1,3,3,3,203,normal,False
DEV-1336,MDL-038,2026-03-06 15:40:24.325949,ORD-000209,40,FAB-B,AREA-2,SYS-ALPHA,3,7,16,10,4,7,6,2,5,2,1,4,2,1,63,normal,False
DEV-0508,,2026-03-11 07:24:39.627001,ORD-000210,292,FAB-C,AREA-3,SYS-ALPHA,24,8,27,20,5,17,13,1,6,3,2,4,4,9,564,normal,False
DEV-1408,,2026-03-19 04:33:29.016981,ORD-000211,7,FAB-A,,SYS-GAMMA,31,3,13,6,1,6,4,1,3,1,1,4,1,1,91,normal,False
DEV-0263,,2026-03-29 14:07:51.237699,ORD-000212,732,FAB-C,AREA-3,SYS-GAMMA,20,4,13,14,2,8,9,1,2,3,1,3,2,12,740,normal,False
DEV-1289,SER-033,2026-03-24 17:05:57.879254,ORD-000213,948,FAB-A,AREA-1,SYS-ALPHA,5,3,20,8,1,12,4,1,3,3,1,5,1,11,665,normal,False
DEV-0506,TYP-048,2026-03-12 06:30:05.426225,ORD-000214,12,FAB-B,,SYS-BETA,17,5,23,13,2,14,9,2,7,2,1,2,2,1,77,normal,False
DEV-0020,MDL-016,2026-03-10 18:18:39.770722,ORD-000215,19,FAB-C,AREA-3,SYS-GAMMA,14,8,28,12,4,18,6,2,6,2,2,4,4,1,74,normal,False
DEV-1083,SER-018,2026-03-24 03:05:47.476998,ORD-000216,196,FAB-B,AREA-2,SYS-GAMMA,10,4,19,8,2,13,4,1,4,3,1,2,1,3,190,normal,False
DEV-1129,EQP-023,2026-03-23 02:44:55.495364,ORD-000217,267,FAB-C,AREA-3,SYS-ALPHA,22,4,22,10,2,13,5,1,5,4,1,4,1,4,262,normal,False
DEV-1162,SER-024,2026-03-11 22:37:01.115084,ORD-000218,354,FAB-C,AREA-1,SYS-BETA,52,5,24,13,2,14,9,2,5,3,1,5,1,7,472,normal,False
DEV-1471,TYP-014,2026-03-26 19:51:22.051641,ORD-000219,1833,FAB-B,,SYS-GAMMA,25,4,21,9,1,13,3,2,4,4,1,4,2,30,1825,normal,False
DEV-0491,,2026-03-13 21:17:09.111530,ORD-000220,1169,FAB-B,AREA-1,SYS-GAMMA,11,8,20,13,5,8,10,2,7,2,1,5,1,38,2291,normal,False
DEV-1386,,2026-03-17 10:43:19.789876,ORD-000221,1714,FAB-B,,SYS-BETA,32,6,10,15,3,5,7,1,2,4,2,3,4,42,2552,normal,False
DEV-1354,TYP-042,2026-03-24 10:16:51.936548,ORD-000222,1843,FAB-A,AREA-3,SYS-BETA,12,3,21,13,1,12,9,1,6,1,1,3,3,23,1392,normal,False
DEV-0723,TYP-011,2026-03-08 20:58:25.102036,ORD-000223,1432,FAB-C,AREA-3,SYS-ALPHA,19,3,12,13,1,5,7,1,5,4,1,2,2,17,1039,normal,False
DEV-0241,SER-006,2026-03-29 12:31:30.922737,ORD-000224,35,FAB-C,AREA-1,SYS-BETA,3,5,17,8,3,8,4,1,4,3,1,5,1,1,63,normal,False
DEV-1827,,2026-03-01 13:22:53.548049,ORD-000225,799,FAB-B,AREA-1,SYS-ALPHA,9,12,27,23,9,20,17,2,3,4,1,4,2,39,2349,normal,True
DEV-0726,MDL-003,2026-03-01 15:49:20.650529,ORD-000226,32,FAB-A,AREA-1,SYS-ALPHA,6,8,19,12,5,8,8,2,6,3,1,5,1,1,66,normal,False
DEV-0746,,2026-03-23 16:54:49.291756,ORD-000227,96,FAB-C,,SYS-BETA,23,6,18,16,4,7,12,1,6,3,1,5,1,2,143,normal,False
DEV-1452,MDL-003,2026-03-02 04:50:20.518570,ORD-000228,17,FAB-C,AREA-3,SYS-BETA,30,7,18,16,3,7,10,2,5,2,2,6,4,1,90,normal,False
DEV-0243,SER-006,2026-03-04 07:16:38.384345,ORD-000229,190,FAB-A,AREA-1,SYS-GAMMA,14,5,20,13,2,9,9,2,6,3,1,5,1,3,194,normal,False
DEV-1024,EQP-043,2026-03-14 10:20:56.369879,ORD-000230,48,FAB-C,AREA-2,SYS-BETA,31,6,24,14,3,15,9,1,3,1,2,6,4,1,91,normal,False
DEV-0312,EQP-049,2026-03-26 05:31:19.956796,ORD-000231,491,FAB-C,AREA-2,SYS-GAMMA,2,5,24,11,3,17,5,1,3,3,1,4,3,10,602,normal,False
DEV-1658,SER-018,2026-03-02 23:14:46.352916,ORD-000232,37,FAB-A,AREA-3,SYS-BETA,10,6,18,10,3,8,6,2,7,3,1,3,1,1,70,normal,False
DEV-0186,EQP-028,2026-03-03 06:02:41.703193,ORD-000233,1389,FAB-B,,SYS-GAMMA,15,8,27,15,5,18,9,2,6,4,1,3,2,46,2775,normal,False
DEV-0225,,2026-03-21 04:22:26.255843,ORD-000234,22,FAB-C,,SYS-BETA,74,8,17,17,7,10,11,2,5,5,1,2,1,1,79,user_burst,False
DEV-0882,,2026-03-11 12:10:18.496520,ORD-000235,36,FAB-A,AREA-3,SYS-ALPHA,1148,6,16,12,3,9,5,2,5,4,1,2,3,1,1208,queue_stuck,False
DEV-1594,SER-029,2026-03-28 05:24:21.857787,ORD-000236,204,FAB-B,,SYS-ALPHA,1,4,21,12,1,13,6,2,5,3,1,3,3,3,181,normal,False
DEV-1868,EQP-049,2026-03-20 04:48:51.807305,ORD-000237,1837,FAB-B,,SYS-ALPHA,6,4,20,13,2,15,10,1,3,2,1,2,1,30,1806,normal,False
DEV-1558,,2026-03-28 01:13:15.821997,ORD-000238,14,FAB-C,AREA-2,SYS-ALPHA,30,6,15,16,3,8,10,1,2,2,2,5,4,1,90,normal,False
DEV-0858,,2026-03-03 08:46:09.677733,ORD-000239,293,FAB-A,AREA-3,SYS-GAMMA,221,3,14,9,1,5,6,1,6,1,1,3,2,3,256,user_burst,False
DEV-1668,,2026-03-13 10:25:52.904335,ORD-000240,225,FAB-A,AREA-2,SYS-BETA,87,3,16,13,1,5,9,1,6,1,1,5,3,2,207,normal,False
DEV-1426,TYP-001,2026-03-05 02:30:55.474415,ORD-000241,37,FAB-B,AREA-2,SYS-BETA,17,7,20,15,4,10,8,1,5,3,2,5,4,1,77,normal,False
DEV-0597,MDL-031,2026-03-01 08:14:38.230984,ORD-000242,14,FAB-B,AREA-2,SYS-GAMMA,4,6,17,8,2,8,3,2,5,3,2,4,2,1,64,normal,False
DEV-1444,EQP-050,2026-03-01 22:19:25.652391,ORD-000243,1270,FAB-A,AREA-1,SYS-ALPHA,7,6,22,14,4,15,9,1,3,4,1,4,1,31,1867,normal,False
DEV-0572,EQP-049,2026-03-18 00:03:43.916937,ORD-000244,6,FAB-A,,SYS-GAMMA,3,7,28,16,5,18,12,1,6,1,1,4,3,1,63,normal,False
DEV-1654,MDL-016,2026-03-04 03:03:47.834278,ORD-000245,1404,FAB-C,AREA-3,SYS-BETA,51,6,16,16,3,8,10,2,4,5,1,4,1,35,2151,normal,False
DEV-1766,TYP-020,2026-03-06 13:43:54.537212,ORD-000246,41,FAB-A,AREA-1,SYS-BETA,22,6,23,13,3,15,8,2,6,3,1,2,2,1,82,normal,False
DEV-0502,SER-033,2026-03-13 01:57:34.696413,ORD-000247,215,FAB-B,,SYS-BETA,2,7,25,12,4,17,7,2,6,2,1,2,3,6,362,normal,False
DEV-1700,TYP-012,2026-03-19 10:41:03.021202,ORD-000248,344,FAB-B,AREA-2,SYS-BETA,9,7,26,10,5,19,7,1,3,2,1,4,1,10,609,normal,False
DEV-1675,SER-037,2026-03-15 18:32:11.969696,ORD-000249,231,FAB-C,AREA-2,SYS-GAMMA,1,3,12,12,1,5,9,1,2,2,1,5,1,2,121,normal,False
DEV-0547,EQP-028,2026-03-14 00:05:20.317885,ORD-000250,426,FAB-C,AREA-1,SYS-ALPHA,23,3,8,10,1,4,6,1,2,1,1,2,3,5,323,normal,False
DEV-0723,TYP-011,2026-03-30 02:36:02.092665,ORD-000251,531,FAB-C,AREA-3,SYS-ALPHA,13,6,20,9,4,13,7,1,5,1,1,2,1,13,793,normal,False
DEV-0242,TYP-048,2026-03-19 09:24:48.477408,ORD-000252,286,FAB-B,AREA-3,SYS-ALPHA,29,4,18,8,2,13,5,1,2,1,1,3,2,4,269,normal,False
DEV-1674,TYP-012,2026-03-25 00:47:34.125678,ORD-000253,11,FAB-A,AREA-3,SYS-GAMMA,14,6,24,17,3,15,9,1,4,4,2,5,4,1,74,normal,False
DEV-1592,EQP-035,2026-03-30 05:35:21.319211,ORD-000254,627,FAB-A,,SYS-GAMMA,1,4,16,15,1,10,9,2,4,5,1,2,1,10,601,normal,False
DEV-0788,SER-018,2026-03-21 02:48:49.907094,ORD-000255,176,FAB-B,AREA-3,SYS-ALPHA,1,4,24,14,2,15,9,1,5,4,1,4,1,2,121,normal,False
DEV-1018,,2026-03-22 05:29:14.126318,ORD-000256,176,FAB-B,AREA-1,SYS-BETA,2,6,23,11,3,11,5,2,7,3,1,5,3,4,242,normal,False
DEV-1742,SER-002,2026-03-27 04:40:00.509979,ORD-000257,40,FAB-B,AREA-1,SYS-GAMMA,2,6,16,9,3,6,4,2,6,3,1,4,2,1,62,normal,False
DEV-0295,SER-006,2026-03-30 05:36:32.428334,ORD-000258,864,FAB-C,,SYS-GAMMA,18,5,15,12,2,7,6,2,6,3,1,2,3,18,1098,normal,False
DEV-0761,EQP-050,2026-03-03 15:13:44.808548,ORD-000259,11,FAB-C,AREA-3,SYS-ALPHA,18,6,21,9,2,11,5,2,7,2,2,3,2,1,78,normal,False
DEV-1666,TYP-009,2026-03-11 14:22:50.093426,ORD-000260,245,FAB-C,AREA-2,SYS-ALPHA,25,7,25,14,3,16,6,2,4,5,2,5,3,7,445,normal,False
DEV-1804,MDL-036,2026-03-14 19:45:44.725120,ORD-000261,918,FAB-C,AREA-1,SYS-BETA,11,4,12,14,2,4,9,1,3,2,1,5,3,15,911,normal,False
DEV-1171,EQP-034,2026-03-29 22:39:38.376748,ORD-000262,231,FAB-B,AREA-2,SYS-BETA,1,4,11,14,2,6,7,1,3,4,1,2,3,3,181,normal,False
DEV-1684,TYP-005,2026-03-13 10:00:40.786813,ORD-000263,872,FAB-A,,SYS-GAMMA,55,4,28,13,1,16,9,2,7,2,1,5,2,14,895,normal,False
DEV-0760,MDL-038,2026-03-11 11:48:22.778773,ORD-000264,499,FAB-C,,SYS-ALPHA,23,9,18,13,6,9,8,1,4,1,2,5,4,18,1103,normal,False
DEV-0022,SER-015,2026-03-18 14:55:43.698585,ORD-000265,616,FAB-A,,SYS-ALPHA,3,4,20,7,1,13,2,2,4,3,1,3,2,10,603,normal,False
DEV-0990,SER-018,2026-03-10 17:39:38.629560,ORD-000266,25,FAB-B,AREA-2,SYS-ALPHA,17,3,9,12,1,3,7,1,2,3,1,4,2,1,77,normal,False
DEV-0678,SER-030,2026-03-15 20:39:18.890403,ORD-000267,239,FAB-C,,SYS-GAMMA,20,4,20,9,1,11,4,2,7,2,1,2,3,3,200,normal,False
DEV-0330,SER-015,2026-03-24 17:32:39.914534,ORD-000268,34,FAB-C,AREA-1,SYS-GAMMA,6,8,24,14,4,17,8,2,3,2,2,4,4,1,66,normal,False
DEV-1334,SER-047,2026-03-27 11:27:50.114330,ORD-000269,246,FAB-C,AREA-1,SYS-GAMMA,10,3,23,10,1,15,4,1,4,4,1,4,2,3,190,normal,False
DEV-1585,SER-030,2026-03-27 03:25:49.835615,ORD-000270,544,FAB-C,,SYS-ALPHA,13,8,15,16,5,9,13,2,4,2,1,2,1,18,1093,normal,False
DEV-0192,,2026-03-06 16:42:50.405270,ORD-000271,93,FAB-B,AREA-2,SYS-BETA,18,6,15,13,3,6,8,2,5,3,1,4,2,2,138,normal,False
DEV-0969,EQP-021,2026-03-13 16:22:16.603086,ORD-000272,3810,FAB-B,AREA-1,SYS-GAMMA,10,5,19,14,2,13,10,2,4,2,1,2,2,79,4750,normal,False
DEV-1730,MDL-031,2026-03-30 20:46:22.492337,ORD-000273,621,FAB-A,AREA-1,SYS-GAMMA,6,3,22,11,1,13,8,1,4,1,1,5,2,7,426,normal,False
DEV-0116,SER-017,2026-03-13 13:30:05.454976,ORD-000274,550,FAB-A,AREA-1,SYS-GAMMA,7,6,18,9,4,8,6,1,6,1,1,4,2,13,787,normal,False
DEV-0954,TYP-001,2026-03-07 11:42:30.116795,ORD-000275,186,FAB-C,,SYS-GAMMA,52,4,12,8,1,4,4,2,6,2,1,2,2,3,232,normal,False
DEV-1237,,2026-03-15 10:10:53.714158,ORD-000276,229,FAB-B,,SYS-GAMMA,1,4,15,14,1,7,9,2,6,2,1,2,3,3,181,normal,False
DEV-0778,MDL-016,2026-03-21 19:48:47.007075,ORD-000277,28,FAB-C,,SYS-GAMMA,8,5,16,9,3,8,4,1,5,4,1,3,1,1,68,normal,False
DEV-0171,SER-015,2026-03-28 06:27:00.082123,ORD-000278,22,FAB-C,AREA-1,SYS-GAMMA,18,4,18,14,2,8,10,1,5,1,1,5,3,1,78,normal,False
DEV-1972,TYP-013,2026-03-06 07:36:57.292523,ORD-000279,468,FAB-C,AREA-3,SYS-ALPHA,27,8,22,20,3,11,11,3,5,5,2,6,4,15,927,normal,False
DEV-1419,SER-006,2026-03-29 14:04:57.738894,ORD-000280,260,FAB-B,,SYS-BETA,30,4,11,10,2,5,5,1,2,2,1,4,3,4,270,normal,False
DEV-0939,,2026-03-30 19:57:40.004883,ORD-000281,1511,FAB-A,AREA-2,SYS-ALPHA,11,4,24,13,2,16,9,1,4,1,1,4,3,25,1511,normal,False
DEV-1299,SER-025,2026-03-24 13:31:15.878869,ORD-000282,298,FAB-B,,SYS-BETA,40,4,13,9,1,3,5,2,7,2,1,3,2,4,280,normal,False
DEV-1391,TYP-013,2026-03-05 02:40:41.709340,ORD-000283,53,FAB-A,AREA-1,SYS-GAMMA,9,5,13,14,1,3,6,2,5,4,2,5,4,1,69,normal,False
DEV-0847,SER-033,2026-03-12 12:50:03.877951,ORD-000284,140,FAB-A,AREA-1,SYS-BETA,16,4,20,13,1,11,7,2,7,5,1,2,1,2,136,normal,False
DEV-1350,TYP-042,2026-03-16 07:24:11.183266,ORD-000285,747,FAB-B,AREA-1,SYS-GAMMA,52,5,12,9,3,6,5,44,177,1,1,2,3,15,1125,db_lock,False
DEV-0204,EQP-034,2026-03-14 23:52:09.537548,ORD-000286,815,FAB-B,,SYS-GAMMA,8,5,26,10,3,15,8,1,6,1,1,5,1,16,968,normal,False
DEV-1981,SER-045,2026-03-27 21:23:20.217339,ORD-000287,775,FAB-C,AREA-1,SYS-BETA,43,6,14,17,2,4,8,2,6,5,2,4,4,19,1183,normal,False
DEV-1628,EQP-043,2026-03-12 19:11:33.061633,ORD-000288,1689,FAB-B,,SYS-BETA,14,8,19,9,4,12,5,2,4,2,2,3,2,56,3374,normal,False
DEV-1964,TYP-011,2026-03-29 07:59:51.816141,ORD-000289,160,FAB-C,AREA-1,SYS-ALPHA,3,5,13,17,1,6,8,2,4,5,2,3,4,3,183,normal,False
DEV-0825,EQP-021,2026-03-18 13:02:42.649423,ORD-000290,1529,FAB-A,,SYS-ALPHA,15,4,13,11,1,6,3,2,4,5,1,3,3,25,1515,normal,False
DEV-0325,SER-017,2026-03-06 05:04:37.390216,ORD-000291,1208,FAB-C,AREA-1,SYS-BETA,30,7,11,16,3,5,10,2,3,2,2,3,4,35,2130,normal,False
DEV-1991,EQP-010,2026-03-08 05:03:09.135958,ORD-000292,29,FAB-C,AREA-1,SYS-BETA,20,7,19,14,4,13,10,1,2,2,2,4,2,1,80,normal,False
DEV-0774,TYP-009,2026-03-27 17:30:50.182278,ORD-000293,975,FAB-B,AREA-3,SYS-BETA,24,6,11,13,4,7,7,1,2,3,1,2,3,24,1464,normal,False
