device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds
DEV-0035,TYP-011,2026/03/18 08:24:46 PM,ORD-000155,511,FAB-B,AREA-1,SYS-GAMMA,10,16,31,23,14,25,17,1,2,3,1,4,3,34,2050
DEV-0173,MDL-022,2026/03/11 02:25:23 AM,ORD-000156,438,FAB-B,AREA-3,SYS-BETA,30,7,19,10,4,10,7,2,6,2,1,3,1,12,750
DEV-0161,,2026/03/22 02:46:30 PM,ORD-000157,31,FAB-C,AREA-1,SYS-GAMMA,18,6,17,13,3,6,5,2,6,5,1,5,3,1,78
DEV-0124,,2026/03/30 01:29:52 PM,ORD-000158,50,FAB-C,AREA-2,SYS-BETA,13,5,19,16,2,14,8,2,3,5,1,2,3,1,73
DEV-0140,,2026/03/26 08:17:27 AM,ORD-000159,194,FAB-A,AREA-2,SYS-ALPHA,62,8,25,11,6,18,7,1,5,3,1,2,1,6,422
DEV-0040,EQP-021,2026/03/27 08:23:30 PM,ORD-000160,50,FAB-B,AREA-1,SYS-ALPHA,7,4,24,8,2,15,5,1,5,2,1,4,1,1,67
DEV-0166,SER-002,2026/03/03 08:48:40 PM,ORD-000161,30,FAB-B,AREA-3,SYS-GAMMA,11,4,16,7,2,10,4,1,4,2,1,2,1,1,71
DEV-0113,,2026/03/12 09:54:51 PM,ORD-000162,49,FAB-A,,SYS-ALPHA,6,7,27,15,5,20,12,1,4,1,1,3,2,1,66
DEV-0035,TYP-011,2026/03/07 06:19:03 PM,ORD-000163,258,FAB-B,AREA-1,SYS-GAMMA,2,9,23,12,7,17,8,1,3,2,1,3,2,9,542
DEV-0157,SER-025,2026/03/10 10:35:31 PM,ORD-000164,522,FAB-C,AREA-2,SYS-GAMMA,8,7,16,10,4,8,6,1,2,1,2,6,3,15,908
DEV-0153,MDL-032,2026/03/25 01:36:53 AM,ORD-000165,591,FAB-C,AREA-2,SYS-BETA,1,4,14,11,1,6,5,2,3,4,1,5,2,9,541
DEV-0098,TYP-041,2026/03/27 03:00:49 AM,ORD-000166,36,FAB-B,AREA-3,SYS-ALPHA,48,4,22,6,1,11,2,1,6,1,2,5,3,1,108
DEV-0197,,2026/03/13 07:15:04 AM,ORD-000167,42,FAB-B,AREA-2,SYS-BETA,1,4,12,8,1,7,5,2,3,2,1,2,1,1,61
DEV-0196,,2026/03/16 08:47:19 PM,ORD-000168,229,FAB-A,AREA-1,SYS-BETA,34,4,23,7,2,14,5,1,5,1,1,4,1,3,214
DEV-0162,SER-025,2026/03/29 10:48:49 AM,ORD-000169,965,FAB-B,AREA-1,SYS-BETA,12,7,23,16,5,18,12,1,2,3,1,3,1,28,1692
DEV-0014,SER-018,2026/03/11 12:29:55 PM,ORD-000170,239,FAB-B,AREA-3,SYS-ALPHA,8,4,9,7,1,3,4,2,4,2,1,2,1,3,188
DEV-0191,EQP-028,2026/03/22 06:38:50 PM,ORD-000171,575,FAB-B,,SYS-GAMMA,29,4,15,13,2,9,9,1,2,1,1,4,3,9,569
DEV-0116,EQP-043,2026/03/21 08:18:17 PM,ORD-000172,64,FAB-A,,SYS-BETA,4,7,21,11,5,12,8,1,5,2,1,4,1,1,64
DEV-0003,TYP-013,2026/03/23 01:06:41 AM,ORD-000173,35,FAB-C,,SYS-ALPHA,1,4,12,12,1,5,4,2,5,5,1,2,3,1,61
DEV-0063,MDL-016,2026/03/28 03:29:53 PM,ORD-000174,234,FAB-A,AREA-2,SYS-GAMMA,16,5,26,9,3,18,5,1,4,3,1,4,1,4,256
DEV-0017,TYP-041,2026/03/10 11:16:12 AM,ORD-000175,1886,FAB-A,AREA-2,SYS-ALPHA,1,7,21,11,4,11,6,2,5,4,1,5,1,55,3301
DEV-0062,EQP-026,2026/03/12 12:44:49 AM,ORD-000176,201,FAB-C,AREA-3,SYS-ALPHA,29,15,27,17,13,17,14,1,5,2,1,5,1,12,749
DEV-0168,,2026/03/30 07:27:40 AM,ORD-000177,238,FAB-A,AREA-1,SYS-BETA,5,5,17,10,1,6,5,2,5,2,2,6,3,4,245
DEV-0011,TYP-040,2026/03/04 11:50:59 AM,ORD-000178,1918,FAB-B,AREA-2,SYS-GAMMA,33,6,28,17,4,17,10,1,6,4,1,5,3,47,2853
DEV-0111,,2026/03/11 10:52:04 AM,ORD-000179,433,FAB-C,AREA-2,SYS-BETA,13,6,18,16,4,10,10,1,3,3,1,5,3,10,613
DEV-0051,SER-002,2026/03/04 09:04:25 PM,ORD-000180,42,FAB-C,AREA-2,SYS-GAMMA,7,7,15,12,5,8,8,1,2,2,1,5,2,1,67
DEV-0030,TYP-005,2026/03/30 04:58:42 PM,ORD-000181,48,FAB-B,,SYS-GAMMA,21,6,16,12,4,9,10,1,4,1,1,3,1,1,81
DEV-0076,MDL-031,2026/03/25 02:02:54 PM,ORD-000182,16,FAB-C,AREA-2,SYS-ALPHA,24,4,22,15,2,17,10,1,2,4,1,3,1,1,84
DEV-0033,,2026/03/07 09:31:02 AM,ORD-000183,30,FAB-C,AREA-3,SYS-GAMMA,15,4,19,9,2,13,7,1,4,1,1,2,1,1,75
DEV-0023,TYP-042,2026/03/14 09:30:47 AM,ORD-000184,1849,FAB-B,,SYS-GAMMA,27,6,12,14,3,5,11,2,5,2,1,2,1,46,2787
DEV-0090,,2026/03/08 02:38:38 PM,ORD-000185,16,FAB-C,AREA-3,SYS-GAMMA,1,3,16,10,1,10,4,1,4,3,1,2,3,1,61
DEV-0140,,2026/03/17 12:29:35 AM,ORD-000186,72,FAB-A,AREA-2,SYS-ALPHA,12,6,15,18,3,7,10,2,5,5,1,3,3,1,72
DEV-0182,TYP-020,2026/03/10 06:33:12 PM,ORD-000187,189,FAB-A,AREA-1,SYS-BETA,13,4,23,13,1,12,7,2,6,4,1,5,2,3,193
DEV-0199,SER-002,2026/03/08 09:27:27 AM,ORD-000188,35,FAB-B,AREA-3,SYS-ALPHA,36,3,24,9,1,15,5,1,6,3,1,3,1,1,96
DEV-0056,MDL-032,2026/03/25 01:41:47 PM,ORD-000189,254,FAB-A,AREA-2,SYS-GAMMA,2,5,26,10,2,17,5,2,6,4,1,3,1,5,302
DEV-0007,MDL-007,2026/03/16 05:47:49 AM,ORD-000190,660,FAB-A,,SYS-ALPHA,13,3,23,10,1,12,5,1,6,2,1,5,3,8,493
DEV-0000,TYP-048,2026/03/22 03:05:18 PM,ORD-000191,207,FAB-A,AREA-1,SYS-GAMMA,229,5,17,9,4,10,6,1,3,2,1,4,1,4,336
DEV-0134,MDL-036,2026/03/05 06:24:18 PM,ORD-000192,1983,FAB-A,AREA-3,SYS-BETA,9,6,21,16,3,16,10,2,3,4,1,2,2,49,2949
DEV-0166,SER-002,2026/03/10 02:22:42 PM,ORD-000193,231,FAB-B,AREA-3,SYS-GAMMA,1,6,20,12,3,8,6,2,7,4,1,5,2,5,301
DEV-0179,TYP-009,2026/03/29 04:51:57 PM,ORD-000194,1400,FAB-B,AREA-1,SYS-GAMMA,1,7,18,15,2,6,8,3,8,3,2,4,4,40,2401
DEV-0042,TYP-004,2026/03/12 04:15:36 AM,ORD-000195,390,FAB-A,AREA-1,SYS-ALPHA,1,5,12,13,3,5,8,1,4,4,1,3,1,8,481
DEV-0012,TYP-005,2026/03/04 03:45:58 AM,ORD-000196,237,FAB-A,AREA-2,SYS-BETA,10,7,23,17,5,13,13,1,5,2,1,5,2,6,370
DEV-0041,,2026/03/06 01:53:25 PM,ORD-000197,254,FAB-B,AREA-3,SYS-ALPHA,24,3,9,11,1,3,7,1,2,3,1,4,1,3,204
DEV-0140,,2026/03/28 03:50:58 AM,ORD-000198,1095,FAB-A,AREA-2,SYS-ALPHA,13,4,24,10,2,15,3,1,4,4,1,5,3,18,1093
DEV-0178,,2026/03/13 06:59:23 AM,ORD-000199,286,FAB-A,AREA-2,SYS-ALPHA,3,7,27,14,4,16,9,2,7,4,1,4,1,8,483
DEV-0013,SER-006,2026/03/20 06:06:36 PM,ORD-000200,159,FAB-A,AREA-1,SYS-BETA,122,7,25,17,6,19,12,2,3,4,1,3,1,4,336
DEV-0120,MDL-008,2026/03/12 11:46:06 AM,ORD-000201,219,FAB-B,AREA-2,SYS-GAMMA,4,4,21,12,1,13,8,2,5,2,1,3,2,3,184
DEV-0119,,2026/03/17 09:39:36 PM,ORD-000202,22,FAB-C,AREA-3,SYS-ALPHA,65,6,16,10,3,7,5,2,7,2,1,2,3,1,125
DEV-0133,TYP-048,2026/03/22 07:50:23 PM,ORD-000203,187,FAB-A,AREA-3,SYS-BETA,37,5,19,12,3,12,8,1,5,2,1,2,2,3,217
DEV-0146,EQP-050,2026/03/25 08:01:58 PM,ORD-000204,935,FAB-B,AREA-2,SYS-ALPHA,53,6,24,14,4,18,12,1,3,1,1,3,1,23,1433
DEV-0160,TYP-004,2026/03/18 03:20:03 AM,ORD-000205,43,FAB-A,,SYS-BETA,5,4,21,9,1,14,3,2,5,4,1,2,2,1,65
DEV-0003,TYP-013,2026/03/18 11:26:22 PM,ORD-000206,938,FAB-C,,SYS-ALPHA,1,6,16,16,2,5,9,2,7,5,2,4,2,23,1381
DEV-0073,TYP-013,2026/03/02 12:51:00 PM,ORD-000207,1901,FAB-B,AREA-2,SYS-ALPHA,1,5,18,17,3,9,10,1,4,4,1,5,3,39,2341
DEV-0155,SER-018,2026/03/09 09:39:10 AM,ORD-000208,711,FAB-B,AREA-3,SYS-GAMMA,23,4,13,13,1,8,5,2,3,5,1,2,3,11,683
DEV-0125,MDL-003,2026/03/14 01:20:03 AM,ORD-000209,1701,FAB-C,,SYS-ALPHA,3,7,16,14,4,8,9,2,3,3,1,5,2,49,2943
DEV-0054,,2026/03/16 08:54:46 PM,ORD-000210,1416,FAB-A,AREA-3,SYS-ALPHA,24,8,29,11,5,20,6,1,5,3,2,4,2,47,2844
DEV-0049,,2026/03/09 09:58:28 PM,ORD-000211,1205,FAB-C,,SYS-ALPHA,31,3,7,13,1,3,9,1,2,2,1,2,2,15,931
DEV-0162,SER-025,2026/03/15 01:03:21 PM,ORD-000212,1697,FAB-B,AREA-1,SYS-BETA,20,4,16,13,2,9,10,1,2,2,1,5,1,28,1700
DEV-0176,SER-015,2026/03/07 02:20:30 PM,ORD-000213,6,FAB-C,AREA-1,SYS-GAMMA,5,3,13,9,1,5,5,1,5,1,1,3,3,1,65
DEV-0199,SER-002,2026/03/25 10:44:36 AM,ORD-000214,4794,FAB-B,AREA-3,SYS-ALPHA,17,5,11,11,2,6,5,2,3,5,1,2,1,99,5957
DEV-0096,MDL-022,2026/03/17 04:47:14 AM,ORD-000215,1470,FAB-A,AREA-3,SYS-GAMMA,14,8,24,16,4,13,9,2,5,3,2,6,4,49,2954
DEV-0095,SER-019,2026/03/09 04:16:30 PM,ORD-000216,202,FAB-C,AREA-2,SYS-GAMMA,10,4,19,8,2,8,4,1,6,3,1,5,1,3,190
DEV-0166,SER-002,2026/03/02 07:41:55 AM,ORD-000217,14,FAB-B,AREA-3,SYS-GAMMA,22,4,14,14,2,4,9,1,6,2,1,4,3,1,82
DEV-0107,EQP-050,2026/03/10 01:31:30 PM,ORD-000218,238,FAB-C,,SYS-GAMMA,52,5,17,12,2,9,6,2,3,3,1,5,3,4,292
DEV-0120,MDL-008,2026/03/23 11:16:59 PM,ORD-000219,21,FAB-B,AREA-2,SYS-GAMMA,25,4,22,11,1,13,7,2,7,3,1,2,1,1,85
DEV-0084,TYP-042,2026/03/19 12:30:57 AM,ORD-000220,199,FAB-B,,SYS-BETA,11,8,30,13,5,20,7,2,5,5,1,5,1,6,371
DEV-0174,SER-017,2026/03/31 01:09:36 AM,ORD-000221,126,FAB-A,,SYS-ALPHA,32,6,27,9,3,18,6,1,5,1,2,4,2,3,212
DEV-0036,,2026/03/01 12:34:40 PM,ORD-000222,233,FAB-C,AREA-3,SYS-GAMMA,12,3,16,10,1,10,7,1,3,1,1,3,2,2,132
DEV-0125,MDL-003,2026/03/13 04:43:28 AM,ORD-000223,390,FAB-C,,SYS-ALPHA,19,3,21,14,1,13,8,1,3,4,1,5,2,4,259
DEV-0095,SER-019,2026/03/11 09:14:09 PM,ORD-000224,1913,FAB-C,AREA-2,SYS-GAMMA,3,5,12,7,3,5,4,1,4,2,1,3,1,39,2343
DEV-0011,TYP-040,2026/03/07 05:28:48 AM,ORD-000225,23,FAB-B,AREA-2,SYS-GAMMA,9,7,22,13,4,12,7,2,6,4,1,4,2,1,69
DEV-0103,MDL-003,2026/03/21 06:36:39 AM,ORD-000226,19,FAB-B,AREA-2,SYS-BETA,6,8,25,10,5,18,6,2,4,3,1,3,1,1,66
DEV-0012,TYP-005,2026/03/17 10:25:24 PM,ORD-000227,62,FAB-A,AREA-2,SYS-BETA,23,6,13,9,4,6,6,1,2,1,1,5,2,1,83
DEV-0177,MDL-003,2026/03/05 02:23:33 PM,ORD-000228,309,FAB-A,AREA-2,SYS-ALPHA,30,7,25,14,3,15,5,2,5,5,2,5,4,9,570
DEV-0029,TYP-041,2026/03/10 05:03:14 AM,ORD-000229,809,FAB-A,,SYS-GAMMA,14,5,23,12,2,16,7,2,4,3,1,3,2,16,974
DEV-0053,TYP-041,2026/03/21 01:14:55 PM,ORD-000230,792,FAB-A,AREA-2,SYS-ALPHA,31,6,12,8,3,5,4,1,4,2,2,3,2,19,1171
DEV-0025,MDL-016,2026/03/06 05:13:48 PM,ORD-000231,1659,FAB-C,AREA-3,SYS-GAMMA,2,5,17,13,3,9,8,1,3,4,1,5,1,34,2042
DEV-0173,MDL-022,2026/03/06 10:43:15 AM,ORD-000232,239,FAB-B,AREA-3,SYS-BETA,10,6,23,7,3,18,4,2,3,2,1,2,1,5,310
DEV-0023,TYP-042,2026/03/22 06:33:51 AM,ORD-000233,137,FAB-B,,SYS-GAMMA,15,8,22,16,5,13,12,2,4,2,1,5,2,4,255
DEV-0042,TYP-004,2026/03/06 05:48:13 PM,ORD-000234,49,FAB-A,AREA-1,SYS-ALPHA,1,8,16,18,5,8,12,2,3,3,1,5,3,1,61
DEV-0186,SER-045,2026/03/21 04:11:33 AM,ORD-000235,2535,FAB-B,AREA-1,SYS-GAMMA,15,6,17,16,3,6,10,2,6,5,1,5,1,63,3795
DEV-0134,MDL-036,2026/03/08 05:58:26 PM,ORD-000236,890,FAB-A,AREA-3,SYS-BETA,1,4,22,12,1,13,7,2,7,3,1,2,2,14,841
DEV-0142,,2026/03/03 09:21:05 PM,ORD-000237,1627,FAB-A,,SYS-BETA,6,4,21,8,2,14,5,1,2,1,1,5,2,27,1626
DEV-0071,TYP-001,2026/03/18 06:54:58 PM,ORD-000238,19,FAB-B,AREA-3,SYS-BETA,30,6,20,14,3,11,7,1,6,4,2,3,3,1,90
DEV-0190,,2026/03/20 04:23:43 PM,ORD-000239,405,FAB-B,,SYS-ALPHA,17,3,10,9,1,3,2,1,5,4,1,2,3,5,317
DEV-0167,SER-044,2026/03/19 07:10:25 PM,ORD-000240,649,FAB-B,AREA-2,SYS-BETA,87,3,25,8,1,16,5,1,4,1,1,5,2,8,567
DEV-0194,,2026/03/28 09:14:27 AM,ORD-000241,302,FAB-C,,SYS-BETA,17,7,28,16,4,19,9,1,4,3,2,5,4,8,497
DEV-0190,,2026/03/24 08:39:24 PM,ORD-000242,409,FAB-B,,SYS-ALPHA,4,6,18,9,2,7,4,2,5,3,2,6,2,10,604
DEV-0172,EQP-021,2026/03/02 08:03:07 PM,ORD-000243,247,FAB-A,,SYS-BETA,7,6,26,12,4,16,7,1,5,4,1,5,1,6,367
DEV-0123,MDL-039,2026/03/19 11:15:41 AM,ORD-000244,1799,FAB-C,AREA-1,SYS-BETA,3,7,23,12,5,18,8,1,3,2,1,2,2,52,3123
DEV-0177,MDL-003,2026/03/22 06:11:45 PM,ORD-000245,580,FAB-A,AREA-2,SYS-ALPHA,51,6,18,16,3,9,11,2,6,4,1,3,1,14,891
DEV-0179,TYP-009,2026/03/21 08:49:57 PM,ORD-000246,130,FAB-B,AREA-1,SYS-GAMMA,22,6,19,13,3,8,7,2,7,3,1,4,3,3,202
DEV-0177,MDL-003,2026/03/17 01:42:54 AM,ORD-000247,418,FAB-A,AREA-2,SYS-ALPHA,2,7,24,18,4,15,11,2,5,5,1,4,2,12,722
DEV-0171,TYP-012,2026/03/10 07:20:24 AM,ORD-000248,22,FAB-A,AREA-3,SYS-BETA,9,7,23,14,5,17,10,1,3,3,1,3,1,1,69
DEV-0172,EQP-021,2026/03/30 02:46:53 AM,ORD-000249,529,FAB-A,,SYS-BETA,1,3,14,12,1,6,6,1,6,4,1,2,2,6,361
DEV-0141,MDL-003,2026/03/19 02:25:28 PM,ORD-000250,21,FAB-A,,SYS-GAMMA,23,3,23,12,1,16,5,1,3,4,1,4,3,1,83
DEV-0174,SER-017,2026/03/04 10:02:55 PM,ORD-000251,16,FAB-A,,SYS-ALPHA,13,6,23,8,4,12,5,1,6,1,1,5,2,1,73
DEV-0084,TYP-042,2026/03/21 01:43:30 AM,ORD-000252,289,FAB-B,,SYS-BETA,29,4,11,12,2,6,8,1,3,1,1,2,3,4,269
DEV-0081,EQP-043,2026/03/04 04:44:06 AM,ORD-000253,294,FAB-C,AREA-3,SYS-BETA,14,6,26,11,3,17,6,1,3,1,2,6,4,7,434
DEV-0084,TYP-042,2026/03/08 09:40:58 AM,ORD-000254,125,FAB-B,,SYS-BETA,1,4,17,10,1,11,2,2,4,5,1,2,3,2,121
DEV-0082,TYP-014,2026/03/12 09:47:46 AM,ORD-000255,253,FAB-C,AREA-3,SYS-ALPHA,1,4,12,14,2,8,7,1,2,4,1,2,3,4,241
DEV-0011,TYP-040,2026/03/24 09:30:55 AM,ORD-000256,46,FAB-B,AREA-2,SYS-GAMMA,2,6,19,10,3,13,5,2,4,4,1,2,1,1,62
DEV-0054,,2026/03/02 02:39:22 AM,ORD-000257,1434,FAB-A,AREA-3,SYS-ALPHA,2,6,18,16,3,13,10,2,3,3,1,2,3,35,2102
DEV-0018,SER-030,2026/03/20 07:45:53 AM,ORD-000258,21,FAB-B,AREA-3,SYS-GAMMA,18,5,24,10,2,13,6,2,7,2,1,4,2,1,78
DEV-0164,TYP-048,2026/03/25 01:09:59 AM,ORD-000259,364,FAB-C,AREA-2,SYS-BETA,18,6,27,10,2,15,4,2,7,2,2,5,4,9,558
DEV-0195,EQP-028,2026/03/25 10:16:13 AM,ORD-000260,1390,FAB-C,AREA-3,SYS-BETA,25,7,22,10,3,12,6,2,6,2,2,4,2,40,2425
DEV-0186,SER-045,2026/03/17 10:59:21 AM,ORD-000261,311,FAB-B,AREA-1,SYS-GAMMA,11,4,13,8,2,5,3,1,6,2,1,2,3,5,311
DEV-0191,EQP-028,2026/03/26 12:41:59 PM,ORD-000262,652,FAB-B,,SYS-GAMMA,1,4,20,10,2,14,5,1,3,4,1,3,1,10,601
DEV-0192,EQP-010,2026/03/18 11:21:49 PM,ORD-000263,1562,FAB-B,AREA-2,SYS-GAMMA,55,4,17,6,1,7,3,2,6,2,1,4,1,26,1615
DEV-0171,TYP-012,2026/03/21 04:33:51 AM,ORD-000264,402,FAB-A,AREA-3,SYS-BETA,23,9,21,16,6,11,12,1,4,1,2,6,3,15,923
DEV-0109,,2026/03/23 08:28:10 AM,ORD-000265,25,FAB-A,,SYS-ALPHA,3,4,22,13,1,14,8,2,4,3,1,4,2,1,63
DEV-0091,,2026/03/07 07:35:37 AM,ORD-000266,798,FAB-C,AREA-1,SYS-GAMMA,17,3,15,5,1,5,3,1,6,1,1,4,1,9,557
DEV-0129,,2026/03/28 12:38:08 AM,ORD-000267,895,FAB-B,AREA-3,SYS-GAMMA,20,4,24,13,1,15,5,2,7,5,1,2,3,14,860
DEV-0038,TYP-020,2026/03/01 07:20:21 PM,ORD-000268,107,FAB-C,AREA-2,SYS-ALPHA,6,8,18,19,4,8,12,2,7,4,2,3,3,3,186
DEV-0193,EQP-034,2026/03/16 11:27:36 AM,ORD-000269,164,FAB-C,AREA-3,SYS-GAMMA,264,3,20,8,1,12,4,1,3,2,1,5,2,2,169
DEV-0010,SER-006,2026/03/11 02:46:59 AM,ORD-000270,830,FAB-C,AREA-3,SYS-GAMMA,13,8,21,19,5,14,13,2,5,5,1,2,1,27,1633
DEV-0067,TYP-042,2026/03/26 07:24:30 AM,ORD-000271,195,FAB-C,AREA-1,SYS-ALPHA,18,6,23,18,3,15,10,2,4,5,1,4,3,4,258
DEV-0057,,2026/03/03 03:59:07 PM,ORD-000272,140,FAB-C,,SYS-ALPHA,10,22,38,27,19,30,20,2,5,5,1,3,2,12,730
DEV-0183,SER-037,2026/03/15 05:20:02 PM,ORD-000273,976,FAB-C,,SYS-BETA,6,3,20,13,1,15,7,1,3,4,1,2,2,12,726
DEV-0105,,2026/03/28 11:05:05 PM,ORD-000274,7,FAB-A,AREA-3,SYS-ALPHA,7,6,14,8,4,8,5,1,3,2,1,3,1,1,67
DEV-0184,SER-046,2026/03/13 05:28:43 PM,ORD-000275,590,FAB-A,AREA-1,SYS-GAMMA,52,4,18,13,1,10,9,2,3,3,1,5,1,9,592
DEV-0196,,2026/03/08 06:14:25 AM,ORD-000276,47,FAB-A,AREA-1,SYS-BETA,1,4,17,14,1,5,7,2,7,4,1,5,3,1,61
DEV-0129,,2026/03/05 12:21:36 AM,ORD-000277,453,FAB-B,AREA-3,SYS-GAMMA,8,5,15,15,3,7,11,1,6,1,1,2,3,9,548
DEV-0154,SER-029,2026/03/15 10:23:01 PM,ORD-000278,50,FAB-A,AREA-3,SYS-ALPHA,18,4,19,8,2,9,3,1,5,4,1,5,1,1,78
DEV-0178,,2026/03/17 02:03:12 PM,ORD-000279,158,FAB-A,AREA-2,SYS-ALPHA,27,8,20,15,3,12,7,3,5,5,2,3,3,5,327
DEV-0190,,2026/03/25 11:55:35 AM,ORD-000280,891,FAB-B,,SYS-ALPHA,30,4,23,7,2,12,3,1,6,1,1,5,3,14,870
DEV-0066,SER-029,2026/03/24 11:50:43 PM,ORD-000281,1433,FAB-C,AREA-1,SYS-ALPHA,11,4,24,11,2,13,7,1,6,3,1,5,1,23,1391
DEV-0142,,2026/03/08 09:33:40 AM,ORD-000282,128,FAB-A,,SYS-BETA,40,4,25,15,1,15,8,2,7,4,1,3,3,2,160
DEV-0086,TYP-040,2026/03/19 12:42:48 AM,ORD-000283,928,FAB-C,AREA-1,SYS-ALPHA,9,5,15,7,1,9,2,2,3,3,2,3,2,19,1149
DEV-0094,,2026/03/14 04:37:00 PM,ORD-000284,7,FAB-A,AREA-2,SYS-BETA,16,4,20,12,1,12,6,2,6,5,1,2,1,1,76
DEV-0008,EQP-023,2026/03/01 03:57:51 PM,ORD-000285,822,FAB-B,AREA-3,SYS-ALPHA,52,5,22,10,3,14,6,1,6,2,1,2,2,17,1072
DEV-0199,SER-002,2026/03/28 06:14:55 PM,ORD-000286,221,FAB-B,AREA-3,SYS-ALPHA,8,5,21,14,3,14,7,1,5,4,1,2,3,4,248
DEV-0088,,2026/03/16 01:05:05 PM,ORD-000287,3132,FAB-B,AREA-1,SYS-ALPHA,43,6,18,15,2,11,9,2,4,3,2,3,3,78,4723
DEV-0087,EQP-035,2026/03/24 01:19:17 PM,ORD-000288,1822,FAB-A,AREA-3,SYS-ALPHA,14,8,27,16,4,14,9,2,7,4,2,6,3,60,3614
DEV-0150,TYP-040,2026/03/25 12:20:49 AM,ORD-000289,1493,FAB-C,,SYS-GAMMA,3,5,11,16,1,4,8,2,3,4,2,4,4,31,1863
DEV-0137,MDL-031,2026/03/06 05:59:20 PM,ORD-000290,21,FAB-C,AREA-2,SYS-GAMMA,15,4,12,13,1,4,8,2,4,4,1,4,1,1,75
DEV-0191,EQP-028,2026/03/26 02:35:07 PM,ORD-000291,494,FAB-B,,SYS-GAMMA,30,7,19,12,3,8,7,2,6,3,2,5,2,14,870
DEV-0199,SER-002,2026/03/16 01:51:16 PM,ORD-000292,10,FAB-B,AREA-3,SYS-ALPHA,20,7,29,9,4,18,5,1,5,1,2,6,3,1,80
DEV-0195,EQP-028,2026/03/15 06:09:22 PM,ORD-000293,1286,FAB-C,AREA-3,SYS-BETA,24,6,25,12,4,18,7,1,5,2,1,2,3,32,1944
DEV-0100,SER-017,2026/03/12 11:06:30 PM,ORD-000294,1794,FAB-A,,SYS-GAMMA,1471,5,13,18,3,6,11,1,3,4,1,4,3,37,3691
DEV-0067,TYP-042,2026/03/22 01:08:29 PM,ORD-000295,35,FAB-C,AREA-1,SYS-ALPHA,5,4,20,10,1,8,4,2,7,4,1,5,2,1,65
DEV-0071,TYP-001,2026/03/27 05:40:28 AM,ORD-000296,196,FAB-B,AREA-3,SYS-BETA,17,3,23,6,1,16,3,1,3,2,1,4,1,2,137
DEV-0002,TYP-014,2026/03/18 06:01:10 PM,ORD-000297,36,FAB-A,AREA-1,SYS-GAMMA,3,5,24,16,3,17,11,1,3,3,1,4,2,1,63
DEV-0015,SER-024,2026/03/18 05:09:51 AM,ORD-000298,21,FAB-B,AREA-2,SYS-GAMMA,16,8,24,15,6,15,12,1,5,1,1,4,2,1,76
DEV-0173,MDL-022,2026/03/15 10:19:51 PM,ORD-000299,2814,FAB-B,AREA-3,SYS-BETA,10,4,26,11,2,16,7,1,6,2,1,4,2,46,2770
DEV-0097,MDL-032,2026/03/13 03:08:24 PM,ORD-000300,774,FAB-B,AREA-1,SYS-ALPHA,6,4,22,13,1,13,7,1,3,2,2,6,4,12,726
DEV-0167,SER-044,2026/03/30 08:42:01 AM,ORD-000301,22,FAB-B,AREA-2,SYS-BETA,14,8,22,21,4,10,12,3,8,6,1,4,3,1,74
DEV-0005,EQP-049,2026/03/29 11:57:33 AM,ORD-000302,20,FAB-A,,SYS-BETA,18,6,18,9,3,8,6,2,5,2,1,5,1,1,78
DEV-0021,,2026/03/09 11:27:28 PM,ORD-000303,44,FAB-B,,SYS-BETA,1,4,21,11,2,14,9,1,3,1,1,4,1,1,61
DEV-0043,SER-047,2026/03/18 03:56:20 AM,ORD-000304,47,FAB-B,AREA-1,SYS-GAMMA,1,4,26,16,2,17,10,1,4,3,1,5,3,1,61
DEV-0116,EQP-043,2026/03/25 09:08:59 PM,ORD-000305,951,FAB-A,,SYS-BETA,24,3,21,12,1,11,6,1,6,4,1,4,2,11,684
DEV-0066,SER-029,2026/03/15 10:01:19 PM,ORD-000306,5,FAB-C,AREA-1,SYS-ALPHA,14,6,18,14,4,11,9,127,508,2,1,5,3,1,580
DEV-0001,EQP-028,2026/03/13 03:13:36 AM,ORD-000307,98,FAB-A,AREA-1,SYS-ALPHA,2,3,17,12,1,9,5,1,5,4,1,3,3,1,62
DEV-0108,TYP-048,2026/03/06 08:33:12 PM,ORD-000308,829,FAB-A,AREA-2,SYS-ALPHA,11,5,20,12,3,9,8,1,6,3,1,5,1,17,1031
DEV-0159,MDL-022,2026/03/05 09:59:06 AM,ORD-000309,132,FAB-C,,SYS-BETA,49,8,13,10,5,7,6,2,3,3,1,3,1,4,289
DEV-0023,TYP-042,2026/03/25 01:03:22 AM,ORD-000310,36,FAB-B,,SYS-GAMMA,11,5,19,13,2,10,7,2,4,4,1,5,2,1,71
DEV-0198,SER-037,2026/03/24 06:04:20 PM,ORD-000311,189,FAB-C,,SYS-BETA,25,5,18,11,2,7,7,2,6,3,1,5,1,3,205
DEV-0113,,2026/03/30 08:58:45 AM,ORD-000312,7,FAB-A,,SYS-ALPHA,3,7,24,13,5,18,7,1,3,4,1,3,2,1,63
